"ID","Sample","Batch","FA","Area","Conc"
"B_151","B_151_Idotea_3102019_27.qgd","3","C17.1w7",16289,0.064
"B_157","B_157_BMacoma_3102019_19.qgd","3","C17.1w7",5277,0.0207
"B_158","B_158_BMacoma_3102019_30.qgd","3","C17.1w7",3946,0.0155
"B_161","B_161_Ulva_3102019_32.qgd","3","C17.1w7",78475,0.3083
"B_162","B_162_Ulva_3102019_34.qgd","3","C17.1w7",42455,0.1668
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C17.1w7",125,5e-04
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C17.1w7",134,5e-04
"Blank","Blank_ProdMar9.qgd","3","C17.1w7",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C16.4w3",4,0
"B_137","B_137_Fucus_3102019_10.qgd","3","C16.4w3",20,1e-04
"B_139","B_139_Ulva_3102019_12.qgd","3","C16.4w3",42177,0.1262
"B_140","B_140_Ulva_3102019_23.qgd","3","C16.4w3",110862,0.3318
"B_143","B_143_Limpet_3102019_14.qgd","3","C16.4w3",0,0
"B_144","B_144_Limpet_3102019_25.qgd","3","C16.4w3",0,0
"B_150","B_150_Idotea_3102019_16.qgd","3","C16.4w3",32,1e-04
"B_151","B_151_Idotea_3102019_27.qgd","3","C16.4w3",126,4e-04
"B_157","B_157_BMacoma_3102019_19.qgd","3","C16.4w3",9,0
"B_158","B_158_BMacoma_3102019_30.qgd","3","C16.4w3",30,1e-04
"B_161","B_161_Ulva_3102019_32.qgd","3","C16.4w3",47497,0.1421
"B_162","B_162_Ulva_3102019_34.qgd","3","C16.4w3",35336,0.1057
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C16.4w3",13,0
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C16.4w3",125391,0.3752
"Blank","Blank_ProdMar9.qgd","3","C16.4w3",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C18.0",5746984,8.9115
"B_137","B_137_Fucus_3102019_10.qgd","3","C18.0",2068815,3.208
"B_139","B_139_Ulva_3102019_12.qgd","3","C18.0",828058,1.284
"B_140","B_140_Ulva_3102019_23.qgd","3","C18.0",931817,1.4449
"B_143","B_143_Limpet_3102019_14.qgd","3","C18.0",14846309,23.0212
"B_144","B_144_Limpet_3102019_25.qgd","3","C18.0",13723150,21.2796
"B_150","B_150_Idotea_3102019_16.qgd","3","C18.0",5032767,7.804
"B_151","B_151_Idotea_3102019_27.qgd","3","C18.0",9113305,14.1314
"B_157","B_157_BMacoma_3102019_19.qgd","3","C18.0",5421730,8.4071
"B_158","B_158_BMacoma_3102019_30.qgd","3","C18.0",5503010,8.5332
"B_161","B_161_Ulva_3102019_32.qgd","3","C18.0",629809,0.9766
"B_162","B_162_Ulva_3102019_34.qgd","3","C18.0",809435,1.2551
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C18.0",393890,0.6108
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C18.0",1850274,2.8691
"Blank","Blank_ProdMar9.qgd","3","C18.0",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C18.1w9",755112,3.2251
"B_137","B_137_Fucus_3102019_10.qgd","3","C18.1w9",11748044,50.1755
"B_139","B_139_Ulva_3102019_12.qgd","3","C18.1w9",938319,4.0075
"B_140","B_140_Ulva_3102019_23.qgd","3","C18.1w9",400344,1.7099
"B_143","B_143_Limpet_3102019_14.qgd","3","C18.1w9",2687228,11.4771
"B_144","B_144_Limpet_3102019_25.qgd","3","C18.1w9",2741694,11.7097
"B_150","B_150_Idotea_3102019_16.qgd","3","C18.1w9",1999734,8.5408
"B_151","B_151_Idotea_3102019_27.qgd","3","C18.1w9",5748112,24.55
"B_157","B_157_BMacoma_3102019_19.qgd","3","C18.1w9",925619,3.9533
"B_158","B_158_BMacoma_3102019_30.qgd","3","C18.1w9",821467,3.5085
"B_161","B_161_Ulva_3102019_32.qgd","3","C18.1w9",886286,3.7853
"B_162","B_162_Ulva_3102019_34.qgd","3","C18.1w9",916248,3.9133
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C18.1w9",1672042,7.1412
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C18.1w9",328050,1.4011
"Blank","Blank_ProdMar9.qgd","3","C18.1w9",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C18.1w7",89218,0.3068
"B_137","B_137_Fucus_3102019_10.qgd","3","C18.1w7",33403,0.1148
"B_139","B_139_Ulva_3102019_12.qgd","3","C18.1w7",4097166,14.087
"B_140","B_140_Ulva_3102019_23.qgd","3","C18.1w7",2154983,7.4093
"B_143","B_143_Limpet_3102019_14.qgd","3","C18.1w7",9438303,32.4511
"B_144","B_144_Limpet_3102019_25.qgd","3","C18.1w7",9267940,31.8653
"B_150","B_150_Idotea_3102019_16.qgd","3","C18.1w7",1058860,3.6406
"B_151","B_151_Idotea_3102019_27.qgd","3","C18.1w7",3259074,11.2055
"B_157","B_157_BMacoma_3102019_19.qgd","3","C18.1w7",59795,0.2056
"B_158","B_158_BMacoma_3102019_30.qgd","3","C18.1w7",48174,0.1656
"B_161","B_161_Ulva_3102019_32.qgd","3","C18.1w7",4262105,14.6541
"B_162","B_162_Ulva_3102019_34.qgd","3","C18.1w7",3572243,12.2822
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C18.1w7",14890,0.0512
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C18.1w7",146468,0.5036
"Blank","Blank_ProdMar9.qgd","3","C18.1w7",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C18.2w6",153083,0.5213
"B_137","B_137_Fucus_3102019_10.qgd","3","C18.2w6",11946137,40.6784
"B_139","B_139_Ulva_3102019_12.qgd","3","C18.2w6",10090254,34.3588
"B_140","B_140_Ulva_3102019_23.qgd","3","C18.2w6",3156028,10.7467
"B_143","B_143_Limpet_3102019_14.qgd","3","C18.2w6",1474302,5.0203
"B_144","B_144_Limpet_3102019_25.qgd","3","C18.2w6",1612767,5.4917
"B_150","B_150_Idotea_3102019_16.qgd","3","C18.2w6",923191,3.1436
"B_151","B_151_Idotea_3102019_27.qgd","3","C18.2w6",1839654,6.2643
"B_157","B_157_BMacoma_3102019_19.qgd","3","C18.2w6",109731,0.3737
"B_158","B_158_BMacoma_3102019_30.qgd","3","C18.2w6",122598,0.4175
"B_161","B_161_Ulva_3102019_32.qgd","3","C18.2w6",15459,0.0526
"B_162","B_162_Ulva_3102019_34.qgd","3","C18.2w6",13704,0.0467
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C18.2w6",2175848,7.4091
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C18.2w6",4412393,15.0249
"Blank","Blank_ProdMar9.qgd","3","C18.2w6",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C18.2w3",7317,0.0249
"B_137","B_137_Fucus_3102019_10.qgd","3","C18.2w3",13307,0.0453
"B_139","B_139_Ulva_3102019_12.qgd","3","C18.2w3",15183,0.0517
"B_140","B_140_Ulva_3102019_23.qgd","3","C18.2w3",20422,0.0695
"B_143","B_143_Limpet_3102019_14.qgd","3","C18.2w3",1341019,4.5664
"B_144","B_144_Limpet_3102019_25.qgd","3","C18.2w3",1297960,4.4198
"B_150","B_150_Idotea_3102019_16.qgd","3","C18.2w3",16714,0.0569
"B_151","B_151_Idotea_3102019_27.qgd","3","C18.2w3",58087,0.1978
"B_157","B_157_BMacoma_3102019_19.qgd","3","C18.2w3",6942,0.0236
"B_158","B_158_BMacoma_3102019_30.qgd","3","C18.2w3",5495,0.0187
"B_161","B_161_Ulva_3102019_32.qgd","3","C18.2w3",14599,0.0497
"B_162","B_162_Ulva_3102019_34.qgd","3","C18.2w3",12593,0.0429
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C18.2w3",14724,0.0501
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C18.2w3",12202,0.0415
"Blank","Blank_ProdMar9.qgd","3","C18.2w3",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C18.3w6",41965,0.1611
"B_137","B_137_Fucus_3102019_10.qgd","3","C18.3w6",471467,1.8101
"B_139","B_139_Ulva_3102019_12.qgd","3","C18.3w6",1125898,4.3226
"B_140","B_140_Ulva_3102019_23.qgd","3","C18.3w6",241085,0.9256
"B_143","B_143_Limpet_3102019_14.qgd","3","C18.3w6",630576,2.421
"B_144","B_144_Limpet_3102019_25.qgd","3","C18.3w6",680575,2.6129
"B_150","B_150_Idotea_3102019_16.qgd","3","C18.3w6",162484,0.6238
"B_151","B_151_Idotea_3102019_27.qgd","3","C18.3w6",569947,2.1882
"B_157","B_157_BMacoma_3102019_19.qgd","3","C18.3w6",32851,0.1261
"B_158","B_158_BMacoma_3102019_30.qgd","3","C18.3w6",32976,0.1266
"B_161","B_161_Ulva_3102019_32.qgd","3","C18.3w6",1191633,4.575
"B_162","B_162_Ulva_3102019_34.qgd","3","C18.3w6",1106837,4.2495
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C18.3w6",1275866,4.8984
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C18.3w6",12457,0.0478
"Blank","Blank_ProdMar9.qgd","3","C18.3w6",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C19.0",14673788,23.5514
"B_137","B_137_Fucus_3102019_10.qgd","3","C19.0",14425621,23.1531
"B_139","B_139_Ulva_3102019_12.qgd","3","C19.0",16251529,26.0837
"B_140","B_140_Ulva_3102019_23.qgd","3","C19.0",15960938,25.6173
"B_143","B_143_Limpet_3102019_14.qgd","3","C19.0",15327862,24.6012
"B_144","B_144_Limpet_3102019_25.qgd","3","C19.0",13714323,22.0115
"B_150","B_150_Idotea_3102019_16.qgd","3","C19.0",15884988,25.4954
"B_151","B_151_Idotea_3102019_27.qgd","3","C19.0",13932522,22.3617
"B_157","B_157_BMacoma_3102019_19.qgd","3","C19.0",16823502,27.0017
"B_158","B_158_BMacoma_3102019_30.qgd","3","C19.0",15342056,24.624
"B_161","B_161_Ulva_3102019_32.qgd","3","C19.0",15628191,25.0832
"B_162","B_162_Ulva_3102019_34.qgd","3","C19.0",16754873,26.8915
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C19.0",14850062,23.8343
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C19.0",16134733,25.8962
"Blank","Blank_ProdMar9.qgd","3","C19.0",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C18.3w3",99681,0.2983
"B_137","B_137_Fucus_3102019_10.qgd","3","C18.3w3",5156338,15.4305
"B_139","B_139_Ulva_3102019_12.qgd","3","C18.3w3",10053296,30.0847
"B_140","B_140_Ulva_3102019_23.qgd","3","C18.3w3",7586819,22.7037
"B_143","B_143_Limpet_3102019_14.qgd","3","C18.3w3",579795,1.7351
"B_144","B_144_Limpet_3102019_25.qgd","3","C18.3w3",694181,2.0774
"B_150","B_150_Idotea_3102019_16.qgd","3","C18.3w3",1085935,3.2497
"B_151","B_151_Idotea_3102019_27.qgd","3","C18.3w3",2175166,6.5092
"B_157","B_157_BMacoma_3102019_19.qgd","3","C18.3w3",63073,0.1887
"B_158","B_158_BMacoma_3102019_30.qgd","3","C18.3w3",59860,0.1791
"B_161","B_161_Ulva_3102019_32.qgd","3","C18.3w3",10092482,30.202
"B_162","B_162_Ulva_3102019_34.qgd","3","C18.3w3",10521360,31.4854
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C18.3w3",455904,1.3643
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C18.3w3",18343009,54.8919
"Blank","Blank_ProdMar9.qgd","3","C18.3w3",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C18.4w3",149273,0.4467
"B_137","B_137_Fucus_3102019_10.qgd","3","C18.4w3",1973897,5.9069
"B_139","B_139_Ulva_3102019_12.qgd","3","C18.4w3",4551433,13.6203
"B_140","B_140_Ulva_3102019_23.qgd","3","C18.4w3",4618818,13.8219
"B_143","B_143_Limpet_3102019_14.qgd","3","C18.4w3",2515971,7.5291
"B_144","B_144_Limpet_3102019_25.qgd","3","C18.4w3",2885270,8.6342
"B_150","B_150_Idotea_3102019_16.qgd","3","C18.4w3",885896,2.6511
"B_151","B_151_Idotea_3102019_27.qgd","3","C18.4w3",2925584,8.7549
"B_157","B_157_BMacoma_3102019_19.qgd","3","C18.4w3",170081,0.509
"B_158","B_158_BMacoma_3102019_30.qgd","3","C18.4w3",147275,0.4407
"B_161","B_161_Ulva_3102019_32.qgd","3","C18.4w3",4605221,13.7812
"B_162","B_162_Ulva_3102019_34.qgd","3","C18.4w3",4150405,12.4202
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C18.4w3",885791,2.6508
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C18.4w3",60730,0.1817
"Blank","Blank_ProdMar9.qgd","3","C18.4w3",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C18.4w2",0,0
"B_137","B_137_Fucus_3102019_10.qgd","3","C18.4w2",0,0
"B_139","B_139_Ulva_3102019_12.qgd","3","C18.4w2",0,0
"B_140","B_140_Ulva_3102019_23.qgd","3","C18.4w2",0,0
"B_143","B_143_Limpet_3102019_14.qgd","3","C18.4w2",573241,1.7154
"B_144","B_144_Limpet_3102019_25.qgd","3","C18.4w2",607423,1.8177
"B_150","B_150_Idotea_3102019_16.qgd","3","C18.4w2",0,0
"B_151","B_151_Idotea_3102019_27.qgd","3","C18.4w2",0,0
"B_157","B_157_BMacoma_3102019_19.qgd","3","C18.4w2",0,0
"B_158","B_158_BMacoma_3102019_30.qgd","3","C18.4w2",0,0
"B_161","B_161_Ulva_3102019_32.qgd","3","C18.4w2",0,0
"B_162","B_162_Ulva_3102019_34.qgd","3","C18.4w2",0,0
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C18.4w2",0,0
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C18.4w2",0,0
"Blank","Blank_ProdMar9.qgd","3","C18.4w2",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C20.0",62647,0.1005
"B_137","B_137_Fucus_3102019_10.qgd","3","C20.0",778932,1.2502
"B_139","B_139_Ulva_3102019_12.qgd","3","C20.0",115175,0.1849
"B_140","B_140_Ulva_3102019_23.qgd","3","C20.0",224069,0.3596
"B_143","B_143_Limpet_3102019_14.qgd","3","C20.0",1242606,1.9944
"B_144","B_144_Limpet_3102019_25.qgd","3","C20.0",1375611,2.2079
"B_150","B_150_Idotea_3102019_16.qgd","3","C20.0",218927,0.3514
"B_151","B_151_Idotea_3102019_27.qgd","3","C20.0",423023,0.679
"B_157","B_157_BMacoma_3102019_19.qgd","3","C20.0",75408,0.121
"B_158","B_158_BMacoma_3102019_30.qgd","3","C20.0",66229,0.1063
"B_161","B_161_Ulva_3102019_32.qgd","3","C20.0",93668,0.1503
"B_162","B_162_Ulva_3102019_34.qgd","3","C20.0",114494,0.1838
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C20.0",147826,0.2373
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C20.0",1561039,2.5055
"Blank","Blank_ProdMar9.qgd","3","C20.0",5434,0.0087
"B_004","B_004_PMacoma_3102019_9.qgd","3","C20.1w9",1776848,6.9013
"B_137","B_137_Fucus_3102019_10.qgd","3","C20.1w9",345918,1.3435
"B_139","B_139_Ulva_3102019_12.qgd","3","C20.1w9",144308,0.5605
"B_140","B_140_Ulva_3102019_23.qgd","3","C20.1w9",59965,0.2329
"B_143","B_143_Limpet_3102019_14.qgd","3","C20.1w9",4629749,17.9822
"B_144","B_144_Limpet_3102019_25.qgd","3","C20.1w9",4135832,16.0637
"B_150","B_150_Idotea_3102019_16.qgd","3","C20.1w9",257844,1.0014
"B_151","B_151_Idotea_3102019_27.qgd","3","C20.1w9",1409033,5.4727
"B_157","B_157_BMacoma_3102019_19.qgd","3","C20.1w9",1853003,7.1971
"B_158","B_158_BMacoma_3102019_30.qgd","3","C20.1w9",1795106,6.9723
"B_161","B_161_Ulva_3102019_32.qgd","3","C20.1w9",132077,0.513
"B_162","B_162_Ulva_3102019_34.qgd","3","C20.1w9",134189,0.5212
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C20.1w9",0,0
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C20.1w9",48966,0.1902
"Blank","Blank_ProdMar9.qgd","3","C20.1w9",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C20.1w7",482932,1.8757
"B_137","B_137_Fucus_3102019_10.qgd","3","C20.1w7",15,1e-04
"B_139","B_139_Ulva_3102019_12.qgd","3","C20.1w7",20,1e-04
"B_140","B_140_Ulva_3102019_23.qgd","3","C20.1w7",11,0
"B_143","B_143_Limpet_3102019_14.qgd","3","C20.1w7",2257838,8.7695
"B_144","B_144_Limpet_3102019_25.qgd","3","C20.1w7",2164319,8.4063
"B_150","B_150_Idotea_3102019_16.qgd","3","C20.1w7",22327,0.0867
"B_151","B_151_Idotea_3102019_27.qgd","3","C20.1w7",112843,0.4383
"B_157","B_157_BMacoma_3102019_19.qgd","3","C20.1w7",436006,1.6935
"B_158","B_158_BMacoma_3102019_30.qgd","3","C20.1w7",400528,1.5557
"B_161","B_161_Ulva_3102019_32.qgd","3","C20.1w7",11,0
"B_162","B_162_Ulva_3102019_34.qgd","3","C20.1w7",29,1e-04
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C20.1w7",0,0
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C20.1w7",-6,0
"Blank","Blank_ProdMar9.qgd","3","C20.1w7",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C20.2w6",42798,0.1464
"B_137","B_137_Fucus_3102019_10.qgd","3","C20.2w6",163044,0.5577
"B_139","B_139_Ulva_3102019_12.qgd","3","C20.2w6",39251,0.1343
"B_140","B_140_Ulva_3102019_23.qgd","3","C20.2w6",37425,0.128
"B_143","B_143_Limpet_3102019_14.qgd","3","C20.2w6",1113502,3.8086
"B_144","B_144_Limpet_3102019_25.qgd","3","C20.2w6",972555,3.3265
"B_150","B_150_Idotea_3102019_16.qgd","3","C20.2w6",253751,0.8679
"B_151","B_151_Idotea_3102019_27.qgd","3","C20.2w6",345719,1.1825
"B_157","B_157_BMacoma_3102019_19.qgd","3","C20.2w6",17650,0.0604
"B_158","B_158_BMacoma_3102019_30.qgd","3","C20.2w6",31454,0.1076
"B_161","B_161_Ulva_3102019_32.qgd","3","C20.2w6",42072,0.1439
"B_162","B_162_Ulva_3102019_34.qgd","3","C20.2w6",37128,0.127
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C20.2w6",8770,0.03
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C20.2w6",36737,0.1257
"Blank","Blank_ProdMar9.qgd","3","C20.2w6",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C20.2w",40281,0.1378
"B_137","B_137_Fucus_3102019_10.qgd","3","C20.2w",309,0.0011
"B_139","B_139_Ulva_3102019_12.qgd","3","C20.2w",1547,0.0053
"B_140","B_140_Ulva_3102019_23.qgd","3","C20.2w",268,9e-04
"B_143","B_143_Limpet_3102019_14.qgd","3","C20.2w",845924,2.8934
"B_144","B_144_Limpet_3102019_25.qgd","3","C20.2w",790241,2.7029
"B_150","B_150_Idotea_3102019_16.qgd","3","C20.2w",333,0.0011
"B_151","B_151_Idotea_3102019_27.qgd","3","C20.2w",15945,0.0545
"B_157","B_157_BMacoma_3102019_19.qgd","3","C20.2w",46286,0.1583
"B_158","B_158_BMacoma_3102019_30.qgd","3","C20.2w",34595,0.1183
"B_161","B_161_Ulva_3102019_32.qgd","3","C20.2w",1260,0.0043
"B_162","B_162_Ulva_3102019_34.qgd","3","C20.2w",304,0.001
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C20.2w",811,0.0028
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C20.2w",786,0.0027
"Blank","Blank_ProdMar9.qgd","3","C20.2w",91,3e-04
"B_004","B_004_PMacoma_3102019_9.qgd","3","C20.3w6",38954,0.1374
"B_137","B_137_Fucus_3102019_10.qgd","3","C20.3w6",1095380,3.8637
"B_139","B_139_Ulva_3102019_12.qgd","3","C20.3w6",141728,0.4999
"B_140","B_140_Ulva_3102019_23.qgd","3","C20.3w6",156579,0.5523
"B_143","B_143_Limpet_3102019_14.qgd","3","C20.3w6",552354,1.9483
"B_144","B_144_Limpet_3102019_25.qgd","3","C20.3w6",576244,2.0326
"B_150","B_150_Idotea_3102019_16.qgd","3","C20.3w6",91049,0.3212
"B_151","B_151_Idotea_3102019_27.qgd","3","C20.3w6",208651,0.736
"B_157","B_157_BMacoma_3102019_19.qgd","3","C20.3w6",56467,0.1992
"B_158","B_158_BMacoma_3102019_30.qgd","3","C20.3w6",47870,0.1689
"B_161","B_161_Ulva_3102019_32.qgd","3","C20.3w6",114035,0.4022
"B_162","B_162_Ulva_3102019_34.qgd","3","C20.3w6",135944,0.4795
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C20.3w6",88231,0.3112
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C20.3w6",941,0.0033
"Blank","Blank_ProdMar9.qgd","3","C20.3w6",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C20.4w6",1557432,5.81
"B_137","B_137_Fucus_3102019_10.qgd","3","C20.4w6",7465143,27.8487
"B_139","B_139_Ulva_3102019_12.qgd","3","C20.4w6",406887,1.5179
"B_140","B_140_Ulva_3102019_23.qgd","3","C20.4w6",257109,0.9591
"B_143","B_143_Limpet_3102019_14.qgd","3","C20.4w6",4688021,17.4886
"B_144","B_144_Limpet_3102019_25.qgd","3","C20.4w6",4382393,16.3485
"B_150","B_150_Idotea_3102019_16.qgd","3","C20.4w6",1899149,7.0848
"B_151","B_151_Idotea_3102019_27.qgd","3","C20.4w6",2026978,7.5616
"B_157","B_157_BMacoma_3102019_19.qgd","3","C20.4w6",1388726,5.1806
"B_158","B_158_BMacoma_3102019_30.qgd","3","C20.4w6",1494800,5.5763
"B_161","B_161_Ulva_3102019_32.qgd","3","C20.4w6",485179,1.81
"B_162","B_162_Ulva_3102019_34.qgd","3","C20.4w6",543675,2.0282
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C20.4w6",3619694,13.5032
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C20.4w6",45497,0.1697
"Blank","Blank_ProdMar9.qgd","3","C20.4w6",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C20.3w3",9636,0.0298
"B_137","B_137_Fucus_3102019_10.qgd","3","C20.3w3",89439,0.2768
"B_139","B_139_Ulva_3102019_12.qgd","3","C20.3w3",26062,0.0806
"B_140","B_140_Ulva_3102019_23.qgd","3","C20.3w3",65753,0.2035
"B_143","B_143_Limpet_3102019_14.qgd","3","C20.3w3",556860,1.7232
"B_144","B_144_Limpet_3102019_25.qgd","3","C20.3w3",516813,1.5993
"B_150","B_150_Idotea_3102019_16.qgd","3","C20.3w3",263273,0.8147
"B_151","B_151_Idotea_3102019_27.qgd","3","C20.3w3",331263,1.0251
"B_157","B_157_BMacoma_3102019_19.qgd","3","C20.3w3",105,3e-04
"B_158","B_158_BMacoma_3102019_30.qgd","3","C20.3w3",4141,0.0128
"B_161","B_161_Ulva_3102019_32.qgd","3","C20.3w3",35167,0.1088
"B_162","B_162_Ulva_3102019_34.qgd","3","C20.3w3",28495,0.0882
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C20.3w3",5012,0.0155
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C20.3w3",52558,0.1626
"Blank","Blank_ProdMar9.qgd","3","C20.3w3",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C20.4w3",75295,0.2656
"B_137","B_137_Fucus_3102019_10.qgd","3","C20.4w3",474294,1.673
"B_139","B_139_Ulva_3102019_12.qgd","3","C20.4w3",116794,0.412
"B_140","B_140_Ulva_3102019_23.qgd","3","C20.4w3",1030402,3.6345
"B_143","B_143_Limpet_3102019_14.qgd","3","C20.4w3",1867223,6.5862
"B_144","B_144_Limpet_3102019_25.qgd","3","C20.4w3",1954303,6.8934
"B_150","B_150_Idotea_3102019_16.qgd","3","C20.4w3",319302,1.1263
"B_151","B_151_Idotea_3102019_27.qgd","3","C20.4w3",980666,3.4591
"B_157","B_157_BMacoma_3102019_19.qgd","3","C20.4w3",67368,0.2376
"B_158","B_158_BMacoma_3102019_30.qgd","3","C20.4w3",63743,0.2248
"B_161","B_161_Ulva_3102019_32.qgd","3","C20.4w3",101301,0.3573
"B_162","B_162_Ulva_3102019_34.qgd","3","C20.4w3",102900,0.363
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C20.4w3",32747,0.1155
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C20.4w3",11338,0.04
"Blank","Blank_ProdMar9.qgd","3","C20.4w3",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C20.5w3",3996082,7.2496
"B_137","B_137_Fucus_3102019_10.qgd","3","C20.5w3",4041141,7.3313
"B_139","B_139_Ulva_3102019_12.qgd","3","C20.5w3",676948,1.2281
"B_140","B_140_Ulva_3102019_23.qgd","3","C20.5w3",1498227,2.718
"B_143","B_143_Limpet_3102019_14.qgd","3","C20.5w3",25555418,46.3619
"B_144","B_144_Limpet_3102019_25.qgd","3","C20.5w3",25224468,45.7615
"B_150","B_150_Idotea_3102019_16.qgd","3","C20.5w3",10328595,18.7378
"B_151","B_151_Idotea_3102019_27.qgd","3","C20.5w3",19034716,34.5322
"B_157","B_157_BMacoma_3102019_19.qgd","3","C20.5w3",3267062,5.927
"B_158","B_158_BMacoma_3102019_30.qgd","3","C20.5w3",2892585,5.2476
"B_161","B_161_Ulva_3102019_32.qgd","3","C20.5w3",799883,1.4511
"B_162","B_162_Ulva_3102019_34.qgd","3","C20.5w3",922999,1.6745
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C20.5w3",2028534,3.6801
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C20.5w3",593784,1.0772
"Blank","Blank_ProdMar9.qgd","3","C20.5w3",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C22.0",16774,0.0304
"B_137","B_137_Fucus_3102019_10.qgd","3","C22.0",167201,0.3033
"B_139","B_139_Ulva_3102019_12.qgd","3","C22.0",508223,0.922
"B_140","B_140_Ulva_3102019_23.qgd","3","C22.0",1218289,2.2102
"B_143","B_143_Limpet_3102019_14.qgd","3","C22.0",355425,0.6448
"B_144","B_144_Limpet_3102019_25.qgd","3","C22.0",405313,0.7353
"B_150","B_150_Idotea_3102019_16.qgd","3","C22.0",504268,0.9148
"B_151","B_151_Idotea_3102019_27.qgd","3","C22.0",450789,0.8178
"B_157","B_157_BMacoma_3102019_19.qgd","3","C22.0",21651,0.0393
"B_158","B_158_BMacoma_3102019_30.qgd","3","C22.0",17978,0.0326
"B_161","B_161_Ulva_3102019_32.qgd","3","C22.0",643357,1.1672
"B_162","B_162_Ulva_3102019_34.qgd","3","C22.0",568434,1.0312
"B_164","B_164_SugarKelp_3102019_8.qgd","3","C22.0",4996,0.0091
"B_165","B_165_Eelgrass_3102019_21.qgd","3","C22.0",2922489,5.3019
"Blank","Blank_ProdMar9.qgd","3","C22.0",0,0
"B_004","B_004_PMacoma_3102019_9.qgd","3","C22.1w9",20259,0.0836
"B_137","B_137_Fucus_3102019_10.qgd","3","C22.1w9",94525,0.39
"B_139","B_139_Ulva_3102019_12.qgd","3","C22.1w9",43652,0.1801
"B_140","B_140_Ulva_3102019_23.qgd","3","C22.1w9",8655,0.0357
"B_143","B_143_Limpet_3102019_14.qgd","3","C22.1w9",299296,1.235
"B_144","B_144_Limpet_3102019_25.qgd","3","C22.1w9",298333,1.231
"B_150","B_150_Idotea_3102019_16.qgd","3","C22.1w9",36940,0.1524
