"site_code","site_name","latitude_N","longitude_E","year","date_MMDDYY","date_YYYYMMDD","trans_loc","bin_no","bin_area_m2","pit_count_bin","pit_density_m2","sed1_type","sed2_type","sed1_no","sed2_no","sed_avg_no","field_collector","notes"
"H_06_b","Guktu Bay b",-133.311306,55.740264,2018,"5/31/18",20180531,"Edge",2,40,4,0.1,"mud","sandy mud",1,2,1.5,"Lia, Mel",""
"H_06_b","Guktu Bay b",-133.311306,55.740264,2018,"5/31/18",20180531,"Edge",3,40,5,0.125,"mud","sandy mud",1,2,1.5,"Lia, Mel",""
"H_06_b","Guktu Bay b",-133.311306,55.740264,2018,"5/31/18",20180531,"Edge",4,40,4,0.1,"mud","sandy mud",1,2,1.5,"Lia, Mel",""
"H_06_b","Guktu Bay b",-133.311306,55.740264,2018,"5/31/18",20180531,"Edge",5,40,6,0.15,"mud","sandy mud",1,2,1.5,"Lia, Mel",""
"H_06_b","Guktu Bay b",-133.311306,55.740264,2018,"5/31/18",20180531,"Outside",1,40,2,0.05,"mud","sandy mud",1,2,1.5,"Lia, Mel",""
"H_06_b","Guktu Bay b",-133.311306,55.740264,2018,"5/31/18",20180531,"Outside",2,40,1,0.025,"mud","sandy mud",1,2,1.5,"Lia, Mel","At 11-30 meters cobble present roughly 30-40%."
"H_06_b","Guktu Bay b",-133.311306,55.740264,2018,"5/31/18",20180531,"Outside",3,40,1,0.025,"muddy sand","mud",3,1,2,"Lia, Mel",""
"H_06_b","Guktu Bay b",-133.311306,55.740264,2018,"5/31/18",20180531,"Outside",4,40,4,0.1,"mud","muddy sand",1,3,2,"Lia, Mel",""
"H_06_b","Guktu Bay b",-133.311306,55.740264,2018,"5/31/18",20180531,"Outside",5,40,6,0.15,"mud","sandy mud",1,2,1.5,"Lia, Mel",""
"H_07_a","Blanquizal Bay a",-133.387067,55.621174,2018,"6/18/18",20180618,"Inside",1,40,0,0,"muddy sand","muddy sand",3,3,3,"Tiff, Maggie, Wendel, Mel",""
"H_07_a","Blanquizal Bay a",-133.387067,55.621174,2018,"6/18/18",20180618,"Inside",2,40,1,0.025,"muddy sand","sandy mud",3,2,2.5,"Tiff, Maggie, Wendel, Mel",""
"H_07_a","Blanquizal Bay a",-133.387067,55.621174,2018,"6/18/18",20180618,"Inside",3,40,0,0,"muddy sand","sandy mud",3,2,2.5,"Tiff, Maggie, Wendel, Mel",""
"H_07_a","Blanquizal Bay a",-133.387067,55.621174,2018,"6/18/18",20180618,"Inside",4,40,2,0.05,"muddy sand","muddy sand",3,3,3,"Tiff, Maggie, Wendel, Mel",""
"H_07_a","Blanquizal Bay a",-133.387067,55.621174,2018,"6/18/18",20180618,"Inside",5,40,2,0.05,"muddy sand","muddy sand",3,3,3,"Tiff, Maggie, Wendel, Mel",""
"H_07_a","Blanquizal Bay a",-133.387067,55.621174,2018,"6/18/18",20180618,"Edge",1,40,7,0.175,"sand","gravel",4,7,5.5,"Tiff, Maggie, Wendel, Mel",""
"H_07_a","Blanquizal Bay a",-133.387067,55.621174,2018,"6/18/18",20180618,"Edge",2,40,2,0.05,"sand","gravel",4,7,5.5,"Tiff, Maggie, Wendel, Mel",""
"H_07_a","Blanquizal Bay a",-133.387067,55.621174,2018,"6/18/18",20180618,"Edge",3,40,3,0.075,"muddy sand","gravel",3,7,5,"Tiff, Maggie, Wendel, Mel",""
"H_07_a","Blanquizal Bay a",-133.387067,55.621174,2018,"6/18/18",20180618,"Edge",4,40,5,0.125,"sand","gravel",4,7,5.5,"Tiff, Maggie, Wendel, Mel",""
"H_07_a","Blanquizal Bay a",-133.387067,55.621174,2018,"6/18/18",20180618,"Edge",5,40,2,0.05,"sand","gravel",4,7,5.5,"Tiff, Maggie, Wendel, Mel",""
"H_07_a","Blanquizal Bay a",-133.387067,55.621174,2018,"6/18/18",20180618,"Outside",1,40,4,0.1,"sand","gravel",4,7,5.5,"Tiff, Maggie, Wendel, Mel",""
"H_07_a","Blanquizal Bay a",-133.387067,55.621174,2018,"6/18/18",20180618,"Outside",2,40,6,0.15,"sand","gravel",4,7,5.5,"Tiff, Maggie, Wendel, Mel",""
"H_07_a","Blanquizal Bay a",-133.387067,55.621174,2018,"6/18/18",20180618,"Outside",3,40,7,0.175,"muddy sand","gravel",3,7,5,"Tiff, Maggie, Wendel, Mel",""
"H_07_a","Blanquizal Bay a",-133.387067,55.621174,2018,"6/18/18",20180618,"Outside",4,40,4,0.1,"sand","gravel",4,7,5.5,"Tiff, Maggie, Wendel, Mel",""
"H_07_a","Blanquizal Bay a",-133.387067,55.621174,2018,"6/18/18",20180618,"Outside",5,40,2,0.05,"sand","cobble",4,8,6,"Tiff, Maggie, Wendel, Mel",""
"H_08_a","Kinani Point a",-133.250006,55.889904,2018,"7/14/18",20180714,"Inside",1,40,0,0,"sandy mud","muddy sand",2,3,2.5,"Wendel","Many old shells across the beach above eelgrass, mostly butters."
"H_08_a","Kinani Point a",-133.250006,55.889904,2018,"7/14/18",20180714,"Inside",2,40,0,0,"sandy mud","sandy mud",2,2,2,"Wendel",""
"H_08_a","Kinani Point a",-133.250006,55.889904,2018,"7/14/18",20180714,"Inside",3,40,0,0,"sandy mud","sandy mud",2,2,2,"Wendel",""
"H_08_a","Kinani Point a",-133.250006,55.889904,2018,"7/14/18",20180714,"Inside",4,40,0,0,"sandy mud","sandy mud",2,2,2,"Wendel",""
"H_08_a","Kinani Point a",-133.250006,55.889904,2018,"7/14/18",20180714,"Inside",5,40,0,0,"sandy mud","muddy sand",2,3,2.5,"Wendel",""
"H_08_a","Kinani Point a",-133.250006,55.889904,2018,"7/14/18",20180714,"Edge",1,40,2,0.05,"sand","muddy sand",4,3,3.5,"Wendel",""
"H_08_a","Kinani Point a",-133.250006,55.889904,2018,"7/14/18",20180714,"Edge",2,40,8,0.2,"sand","muddy sand",4,3,3.5,"Wendel",""
"H_08_a","Kinani Point a",-133.250006,55.889904,2018,"7/14/18",20180714,"Edge",3,40,24,0.6,"sand","gravel",4,7,5.5,"Wendel",""
"H_08_a","Kinani Point a",-133.250006,55.889904,2018,"7/14/18",20180714,"Edge",4,40,3,0.075,"sand","gravel and cobble",4,43684,21844,"Wendel",""
"H_08_a","Kinani Point a",-133.250006,55.889904,2018,"7/14/18",20180714,"Edge",5,40,3,0.075,"sand","gravel and cobble",4,43684,21844,"Wendel",""
"H_08_a","Kinani Point a",-133.250006,55.889904,2018,"7/14/18",20180714,"Outside",1,40,0,0,"muddy sand","muddy sand",3,3,3,"Wendel",""
"H_08_a","Kinani Point a",-133.250006,55.889904,2018,"7/14/18",20180714,"Outside",2,40,0,0,"sand","muddy sand",4,3,3.5,"Wendel",""
"H_08_a","Kinani Point a",-133.250006,55.889904,2018,"7/14/18",20180714,"Outside",3,40,6,0.15,"sand","gravel",4,7,5.5,"Wendel",""
"H_08_a","Kinani Point a",-133.250006,55.889904,2018,"7/14/18",20180714,"Outside",4,40,12,0.3,"sand","gravel",4,7,5.5,"Wendel",""
"H_08_a","Kinani Point a",-133.250006,55.889904,2018,"7/14/18",20180714,"Outside",5,40,9,0.225,"sand","gravel and cobble",4,43684,21844,"Wendel",""
"L_01_a","Soda Bay a",-132.994318,55.264232,2018,"6/27/18",20180627,"Inside",1,40,1,0.025,"sand","sand",4,4,4,"Maggie",""
"L_01_a","Soda Bay a",-132.994318,55.264232,2018,"6/27/18",20180627,"Inside",2,40,0,0,"sand","sand",4,4,4,"Maggie",""
"L_01_a","Soda Bay a",-132.994318,55.264232,2018,"6/27/18",20180627,"Inside",3,40,1,0.025,"sand","muddy sand",4,3,3.5,"Maggie",""
"L_01_a","Soda Bay a",-132.994318,55.264232,2018,"6/27/18",20180627,"Inside",4,40,0,0,"sand","sand",4,4,4,"Maggie",""
"L_01_a","Soda Bay a",-132.994318,55.264232,2018,"6/27/18",20180627,"Inside",5,40,2,0.05,"sand","sand",4,4,4,"Maggie",""
"L_01_a","Soda Bay a",-132.994318,55.264232,2018,"6/27/18",20180627,"Edge",1,40,5,0.125,"sand","sand",4,4,4,"Mel, EW",""
"L_01_a","Soda Bay a",-132.994318,55.264232,2018,"6/27/18",20180627,"Edge",2,40,3,0.075,"sand","sand",4,4,4,"Mel, EW",""
"L_01_a","Soda Bay a",-132.994318,55.264232,2018,"6/27/18",20180627,"Edge",3,40,3,0.075,"sand","sand",4,4,4,"Mel, EW",""
"L_01_a","Soda Bay a",-132.994318,55.264232,2018,"6/27/18",20180627,"Edge",4,40,3,0.075,"sand","sand",4,4,4,"Mel, EW",""
"L_01_a","Soda Bay a",-132.994318,55.264232,2018,"6/27/18",20180627,"Edge",5,40,3,0.075,"sand","sand",4,4,4,"Mel, EW",""
"L_01_a","Soda Bay a",-132.994318,55.264232,2018,"6/27/18",20180627,"Outside",1,40,2,0.05,"sand","gravel",4,7,5.5,"Mel, EW",""
"L_01_a","Soda Bay a",-132.994318,55.264232,2018,"6/27/18",20180627,"Outside",2,40,1,0.025,"sand","gravel",4,7,5.5,"Mel, EW",""
"L_01_a","Soda Bay a",-132.994318,55.264232,2018,"6/27/18",20180627,"Outside",3,40,0,0,"sand","gravel",4,7,5.5,"Mel, EW",""
"L_01_a","Soda Bay a",-132.994318,55.264232,2018,"6/27/18",20180627,"Outside",4,40,0,0,"sand","gravel",4,7,5.5,"Mel, EW",""
"L_01_a","Soda Bay a",-132.994318,55.264232,2018,"6/27/18",20180627,"Outside",5,40,0,0,"sand","gravel",4,7,5.5,"Mel, EW",""
"L_02_a","Goats Mouth Inlet a",-132.9,55.19286,2018,"6/14/18",20180614,"Inside",1,40,4,0.1,"muddy sand","sand",3,4,3.5,"Lia, Liz","Less dense seagrass than south pass. Pits when present were small, diameter of about 15 cm."
"L_02_a","Goats Mouth Inlet a",-132.9,55.19286,2018,"6/14/18",20180614,"Inside",2,40,5,0.125,"muddy sand","sand",3,4,3.5,"Lia, Liz",""
"L_02_a","Goats Mouth Inlet a",-132.9,55.19286,2018,"6/14/18",20180614,"Inside",3,40,2,0.05,"muddy sand","pebble",3,6,4.5,"Lia, Liz",""
"L_02_a","Goats Mouth Inlet a",-132.9,55.19286,2018,"6/14/18",20180614,"Inside",4,40,2,0.05,"muddy sand","pebble",3,6,4.5,"Lia, Liz",""
"L_02_a","Goats Mouth Inlet a",-132.9,55.19286,2018,"6/14/18",20180614,"Inside",5,40,2,0.05,"muddy sand","pebble",3,6,4.5,"Lia, Liz",""
"L_02_a","Goats Mouth Inlet a",-132.9,55.19286,2018,"6/14/18",20180614,"Edge",1,40,3,0.075,"muddy sand","pebble",3,6,4.5,"Lia, Liz",""
"L_02_a","Goats Mouth Inlet a",-132.9,55.19286,2018,"6/14/18",20180614,"Edge",2,40,4,0.1,"muddy sand","pebble",3,6,4.5,"Lia, Liz",""
"L_02_a","Goats Mouth Inlet a",-132.9,55.19286,2018,"6/14/18",20180614,"Edge",3,40,1,0.025,"sand","pebble",4,6,5,"Lia, Liz",""
"L_02_a","Goats Mouth Inlet a",-132.9,55.19286,2018,"6/14/18",20180614,"Edge",4,40,4,0.1,"sand","pebble",4,6,5,"Lia, Liz",""
"L_02_a","Goats Mouth Inlet a",-132.9,55.19286,2018,"6/14/18",20180614,"Edge",5,40,6,0.15,"muddy sand","pebble",3,6,4.5,"Lia, Liz",""
"L_02_a","Goats Mouth Inlet a",-132.9,55.19286,2018,"6/14/18",20180614,"Outside",1,40,1,0.025,"course sand","gravel",5,7,6,"Lia, Liz",""
"L_02_a","Goats Mouth Inlet a",-132.9,55.19286,2018,"6/14/18",20180614,"Outside",2,40,3,0.075,"course sand","pebble",5,6,5.5,"Lia, Liz",""
"L_02_a","Goats Mouth Inlet a",-132.9,55.19286,2018,"6/14/18",20180614,"Outside",3,40,6,0.15,"course sand","pebble",5,6,5.5,"Lia, Liz",""
"L_02_a","Goats Mouth Inlet a",-132.9,55.19286,2018,"6/14/18",20180614,"Outside",4,40,5,0.125,"course sand","gravel",5,7,6,"Lia, Liz",""
"L_02_a","Goats Mouth Inlet a",-132.9,55.19286,2018,"6/14/18",20180614,"Outside",5,40,4,0.1,"course sand","gravel",5,7,6,"Lia, Liz",""
"L_03_b","North Pass b",-132.910143,55.228252,2018,"6/15/18",20180615,"Inside",1,40,6,0.15,"sandy mud","sand",2,4,3,"Lia, Liz","Shell hash, lots of saccharina, evasterias."
"L_03_b","North Pass b",-132.910143,55.228252,2018,"6/15/18",20180615,"Inside",2,40,3,0.075,"sandy mud","muddy sand",2,3,2.5,"Lia, Liz",""
"L_03_b","North Pass b",-132.910143,55.228252,2018,"6/15/18",20180615,"Inside",3,40,5,0.125,"sandy mud","muddy sand",2,3,2.5,"Lia, Liz",""
"L_03_b","North Pass b",-132.910143,55.228252,2018,"6/15/18",20180615,"Inside",4,40,5,0.125,"sandy mud","muddy sand",2,3,2.5,"Lia, Liz",""
"L_03_b","North Pass b",-132.910143,55.228252,2018,"6/15/18",20180615,"Inside",5,40,4,0.1,"sandy mud","muddy sand",2,3,2.5,"Lia, Liz",""
"L_03_b","North Pass b",-132.910143,55.228252,2018,"6/15/18",20180615,"Edge",1,40,2,0.05,"sand","cobble",4,8,6,"Tiff",""
"L_03_b","North Pass b",-132.910143,55.228252,2018,"6/15/18",20180615,"Edge",2,40,0,0,"sand","gravel",4,7,5.5,"Tiff",""
"L_03_b","North Pass b",-132.910143,55.228252,2018,"6/15/18",20180615,"Edge",3,40,2,0.05,"sand","gravel",4,7,5.5,"Tiff",""
"L_03_b","North Pass b",-132.910143,55.228252,2018,"6/15/18",20180615,"Edge",4,40,0,0,"sand","muddy sand",4,3,3.5,"Tiff",""
"L_03_b","North Pass b",-132.910143,55.228252,2018,"6/15/18",20180615,"Edge",5,40,1,0.025,"sand","muddy sand",4,3,3.5,"Tiff",""
"L_03_b","North Pass b",-132.910143,55.228252,2018,"6/15/18",20180615,"Outside",1,40,4,0.1,"course sand","pebble",5,6,5.5,"Lia, Liz","pits otter old"
"L_03_b","North Pass b",-132.910143,55.228252,2018,"6/15/18",20180615,"Outside",2,40,1,0.025,"course sand","gravel",5,7,6,"Lia, Liz",""
"L_03_b","North Pass b",-132.910143,55.228252,2018,"6/15/18",20180615,"Outside",3,40,5,0.125,"course sand","gravel",5,7,6,"Lia, Liz",""
"L_03_b","North Pass b",-132.910143,55.228252,2018,"6/15/18",20180615,"Outside",4,40,2,0.05,"course sand","gravel",5,7,6,"Lia, Liz",""
"L_03_b","North Pass b",-132.910143,55.228252,2018,"6/15/18",20180615,"Outside",5,40,1,0.025,"course sand","cobble",5,8,6.5,"Lia, Liz",""
"L_04_b","Natzuhini Bay b",-132.879147,55.247539,2018,"6/15/18",20180615,"Outside",1,40,0,0,"muddy sand","pebble",3,6,4.5,"Lia, Liz","Pisaster along transect"
"L_04_b","Natzuhini Bay b",-132.879147,55.247539,2018,"6/15/18",20180615,"Outside",2,40,3,0.075,"muddy sand","pebble",3,6,4.5,"Lia, Liz",""
"L_04_b","Natzuhini Bay b",-132.879147,55.247539,2018,"6/15/18",20180615,"Outside",3,40,4,0.1,"sand","sand",4,4,4,"Lia, Liz","Piasaster present"
"L_04_b","Natzuhini Bay b",-132.879147,55.247539,2018,"6/15/18",20180615,"Outside",4,40,5,0.125,"sand","muddy sand",4,3,3.5,"Lia, Liz",""
"L_04_b","Natzuhini Bay b",-132.879147,55.247539,2018,"6/15/18",20180615,"Outside",5,40,5,0.125,"sand","muddy sand",4,3,3.5,"Lia, Liz","Piasaster present"
"L_04_b","Natzuhini Bay b",-132.879147,55.247539,2018,"6/15/18",20180615,"Inside",1,40,2,0.05,"sandy mud","muddy sand",2,3,2.5,"Lia, Liz","More rocks present"
"L_04_b","Natzuhini Bay b",-132.879147,55.247539,2018,"6/15/18",20180615,"Inside",2,40,3,0.075,"sandy mud","muddy sand",2,3,2.5,"Lia, Liz",""
"L_04_b","Natzuhini Bay b",-132.879147,55.247539,2018,"6/15/18",20180615,"Inside",3,40,5,0.125,"sandy mud","muddy sand",2,3,2.5,"Lia, Liz",""
"L_04_b","Natzuhini Bay b",-132.879147,55.247539,2018,"6/15/18",20180615,"Inside",4,40,3,0.075,"sandy mud","muddy sand",2,3,2.5,"Lia, Liz",""
"L_04_b","Natzuhini Bay b",-132.879147,55.247539,2018,"6/15/18",20180615,"Inside",5,40,5,0.125,"muddy sand","mud",3,1,2,"Lia, Liz",""
"L_04_b","Natzuhini Bay b",-132.879147,55.247539,2018,"6/15/18",20180615,"Edge",1,40,3,0.075,"muddy sand","sandy mud",3,2,2.5,"Lia, Liz","2 pisaster present. Transect previously walked difficult to see pits. Some shells broken. Cockles living at the surface."
"L_04_b","Natzuhini Bay b",-132.879147,55.247539,2018,"6/15/18",20180615,"Edge",2,40,2,0.05,"muddy sand","sandy mud",3,2,2.5,"Lia, Liz",""
"L_04_b","Natzuhini Bay b",-132.879147,55.247539,2018,"6/15/18",20180615,"Edge",3,40,0,0,"muddy sand","sandy mud",3,2,2.5,"Lia, Liz",""
"L_04_b","Natzuhini Bay b",-132.879147,55.247539,2018,"6/15/18",20180615,"Edge",4,40,3,0.075,"muddy sand","sandy mud",3,2,2.5,"Lia, Liz",""
"L_04_b","Natzuhini Bay b",-132.879147,55.247539,2018,"6/15/18",20180615,"Edge",5,40,3,0.075,"muddy sand","sandy mud",3,2,2.5,"Lia, Liz","Piasaster"
"L_04_c","Natzuhini Bay c",-132.837131,55.241887,2018,"6/16/18",20180616,"Outside",1,40,1,0.025,"course sand","gravel",5,7,6,"Lia, Liz","Boulders present 45-50 m. 11-20 more cobbles."
"L_04_c","Natzuhini Bay c",-132.837131,55.241887,2018,"6/16/18",20180616,"Outside",2,40,3,0.075,"course sand","cobble",5,8,6.5,"Lia, Liz",""
"L_04_c","Natzuhini Bay c",-132.837131,55.241887,2018,"6/16/18",20180616,"Outside",3,40,8,0.2,"sand","gravel",4,7,5.5,"Lia, Liz",""
"L_04_c","Natzuhini Bay c",-132.837131,55.241887,2018,"6/16/18",20180616,"Outside",4,40,8,0.2,"sand","gravel",4,7,5.5,"Lia, Liz",""
"L_04_c","Natzuhini Bay c",-132.837131,55.241887,2018,"6/16/18",20180616,"Outside",5,40,5,0.125,"course sand","gravel",5,7,6,"Lia, Liz",""
"L_04_c","Natzuhini Bay c",-132.837131,55.241887,2018,"6/16/18",20180616,"Edge",1,40,1,0.025,"sand","gravel",4,7,5.5,"Lia, Liz",""
"L_04_c","Natzuhini Bay c",-132.837131,55.241887,2018,"6/16/18",20180616,"Edge",2,40,4,0.1,"sand","gravel",4,7,5.5,"Lia, Liz",""
"L_04_c","Natzuhini Bay c",-132.837131,55.241887,2018,"6/16/18",20180616,"Edge",3,40,1,0.025,"sand","gravel",4,7,5.5,"Lia, Liz",""
"L_04_c","Natzuhini Bay c",-132.837131,55.241887,2018,"6/16/18",20180616,"Edge",4,40,3,0.075,"sand","gravel",4,7,5.5,"Lia, Liz",""
"L_04_c","Natzuhini Bay c",-132.837131,55.241887,2018,"6/16/18",20180616,"Edge",5,40,0,0,"sand","cobble",4,8,6,"Lia, Liz",""
"L_04_c","Natzuhini Bay c",-132.837131,55.241887,2018,"6/16/18",20180616,"Inside",1,40,2,0.05,"muddy sand","gravel",3,7,5,"Lia, Liz",""
"L_04_c","Natzuhini Bay c",-132.837131,55.241887,2018,"6/16/18",20180616,"Inside",2,40,4,0.1,"sand","cobble",4,8,6,"Lia, Liz",""
"L_04_c","Natzuhini Bay c",-132.837131,55.241887,2018,"6/16/18",20180616,"Inside",3,40,3,0.075,"sand","gravel",4,7,5.5,"Lia, Liz",""
"L_04_c","Natzuhini Bay c",-132.837131,55.241887,2018,"6/16/18",20180616,"Inside",4,40,3,0.075,"sand","gravel",4,7,5.5,"Lia, Liz",""
"L_04_c","Natzuhini Bay c",-132.837131,55.241887,2018,"6/16/18",20180616,"Inside",5,40,4,0.1,"sand","cobble",4,8,6,"Lia, Liz",""
"L_05_a","Dunbar Inlet a",-132.826,55.0848,2018,"8/11/18",20180811,"Inside",1,40,2,0.05,"sand","muddy sand",4,3,3.5,"Lia, EW","firm sediment"
"L_05_a","Dunbar Inlet a",-132.826,55.0848,2018,"8/11/18",20180811,"Inside",2,40,2,0.05,"sand","muddy sand",4,3,3.5,"Lia, EW",""
"L_05_a","Dunbar Inlet a",-132.826,55.0848,2018,"8/11/18",20180811,"Inside",3,40,0,0,"sand","muddy sand",4,3,3.5,"Lia, EW",""
"L_05_a","Dunbar Inlet a",-132.826,55.0848,2018,"8/11/18",20180811,"Inside",4,40,1,0.025,"sand","muddy sand",4,3,3.5,"Lia, EW",""
"L_05_a","Dunbar Inlet a",-132.826,55.0848,2018,"8/11/18",20180811,"Inside",5,40,0,0,"sand","muddy sand",4,3,3.5,"Lia, EW",""
"L_05_a","Dunbar Inlet a",-132.826,55.0848,2018,"8/11/18",20180811,"Outside",1,40,5,0.125,"muddy sand","gravel",3,7,5,"Lia, EW","lots of soft shelled clams freshly dead but only half shells so they were not collected to be measured"
"L_05_a","Dunbar Inlet a",-132.826,55.0848,2018,"8/11/18",20180811,"Outside",2,40,1,0.025,"muddy sand","gravel",3,7,5,"Lia, EW",""
"L_05_a","Dunbar Inlet a",-132.826,55.0848,2018,"8/11/18",20180811,"Outside",3,40,4,0.1,"muddy sand","gravel",3,7,5,"Lia, EW",""
"L_05_a","Dunbar Inlet a",-132.826,55.0848,2018,"8/11/18",20180811,"Outside",4,40,4,0.1,"muddy sand","gravel",3,7,5,"Lia, EW",""
"L_05_a","Dunbar Inlet a",-132.826,55.0848,2018,"8/11/18",20180811,"Outside",5,40,2,0.05,"muddy sand","gravel",3,7,5,"Lia, EW",""
"L_05_a","Dunbar Inlet a",-132.826,55.0848,2018,"8/11/18",20180811,"Edge",1,40,1,0.025,"muddy sand","gravel",3,7,5,"Lia, EW","cockel shell discarded becuase it was previously whole but it got stepped on"
"L_05_a","Dunbar Inlet a",-132.826,55.0848,2018,"8/11/18",20180811,"Edge",2,40,0,0,"muddy sand","gravel",3,7,5,"Lia, EW",""
"L_05_a","Dunbar Inlet a",-132.826,55.0848,2018,"8/11/18",20180811,"Edge",3,40,1,0.025,"muddy sand","gravel",3,7,5,"Lia, EW",""
"L_05_a","Dunbar Inlet a",-132.826,55.0848,2018,"8/11/18",20180811,"Edge",4,40,0,0,"muddy sand","gravel",3,7,5,"Lia, EW",""
"L_05_a","Dunbar Inlet a",-132.826,55.0848,2018,"8/11/18",20180811,"Edge",5,40,0,0,"muddy sand","gravel",3,7,5,"Lia, EW",""
"L_08_a","Sukkwan Narrows a",-132.842514,55.188785,2018,"6/14/18",20180614,"Outside",1,40,14,0.35,"muddy sand","sand",3,4,3.5,"Lia, Liz","Lots of old clam shells. Pisaster along transect in sandy substrate. Lots of alive but unburied cockles. Some pits (4-5) present."
"L_08_a","Sukkwan Narrows a",-132.842514,55.188785,2018,"6/14/18",20180614,"Outside",2,40,5,0.125,"muddy sand","course sand",3,5,4,"Lia, Liz",""
"L_08_a","Sukkwan Narrows a",-132.842514,55.188785,2018,"6/14/18",20180614,"Outside",3,40,3,0.075,"muddy sand","course sand",3,5,4,"Lia, Liz",""
"L_08_a","Sukkwan Narrows a",-132.842514,55.188785,2018,"6/14/18",20180614,"Outside",4,40,2,0.05,"muddy sand","course sand",3,5,4,"Lia, Liz",""
"L_08_a","Sukkwan Narrows a",-132.842514,55.188785,2018,"6/14/18",20180614,"Outside",5,40,4,0.1,"muddy sand","pebble",3,6,4.5,"Lia, Liz",""
"L_08_a","Sukkwan Narrows a",-132.842514,55.188785,2018,"6/14/18",20180614,"Edge",1,40,8,0.2,"muddy sand","sandy mud",3,2,2.5,"Lia, Liz","Some footprints along transect, pits harder to see. Pisaster along transect."
"L_08_a","Sukkwan Narrows a",-132.842514,55.188785,2018,"6/14/18",20180614,"Edge",2,40,5,0.125,"muddy sand","sandy mud",3,2,2.5,"Lia, Liz",""
"L_08_a","Sukkwan Narrows a",-132.842514,55.188785,2018,"6/14/18",20180614,"Edge",3,40,6,0.15,"sandy mud","muddy sand",2,3,2.5,"Lia, Liz",""
"L_08_a","Sukkwan Narrows a",-132.842514,55.188785,2018,"6/14/18",20180614,"Edge",4,40,4,0.1,"muddy sand","sandy mud",3,2,2.5,"Lia, Liz",""
"L_08_a","Sukkwan Narrows a",-132.842514,55.188785,2018,"6/14/18",20180614,"Edge",5,40,5,0.125,"muddy sand","sandy mud",3,2,2.5,"Lia, Liz",""
"L_08_a","Sukkwan Narrows a",-132.842514,55.188785,2018,"6/14/18",20180614,"Inside",1,40,3,0.075,"sandy mud","mud",2,1,1.5,"Lia, Liz",""
"L_08_a","Sukkwan Narrows a",-132.842514,55.188785,2018,"6/14/18",20180614,"Inside",2,40,2,0.05,"muddy sand","mud",3,1,2,"Lia, Liz",""
"L_08_a","Sukkwan Narrows a",-132.842514,55.188785,2018,"6/14/18",20180614,"Inside",3,40,4,0.1,"sandy mud","mud",2,1,1.5,"Lia, Liz","Some cobbles present."
"L_08_a","Sukkwan Narrows a",-132.842514,55.188785,2018,"6/14/18",20180614,"Inside",4,40,3,0.075,"sandy mud","mud",2,1,1.5,"Lia, Liz",""
"L_08_a","Sukkwan Narrows a",-132.842514,55.188785,2018,"6/14/18",20180614,"Inside",5,40,1,0.025,"muddy sand","mud",3,1,2,"Lia, Liz",""
"L_09_a","Mushroom Island a",-132.846741,55.214375,2018,"6/16/18",20180616,"Inside",1,40,2,0.05,"sandy mud","muddy sand",2,3,2.5,"Lia, Liz",""
"L_09_a","Mushroom Island a",-132.846741,55.214375,2018,"6/16/18",20180616,"Inside",2,40,2,0.05,"sandy mud","muddy sand",2,3,2.5,"Lia, Liz",""
"L_09_a","Mushroom Island a",-132.846741,55.214375,2018,"6/16/18",20180616,"Inside",3,40,1,0.025,"sandy mud","muddy sand",2,3,2.5,"Lia, Liz",""
"L_09_a","Mushroom Island a",-132.846741,55.214375,2018,"6/16/18",20180616,"Inside",4,40,2,0.05,"sandy mud","muddy sand",2,3,2.5,"Lia, Liz",""
"L_09_a","Mushroom Island a",-132.846741,55.214375,2018,"6/16/18",20180616,"Inside",5,40,2,0.05,"sandy mud","muddy sand",2,3,2.5,"Lia, Liz",""
"L_09_a","Mushroom Island a",-132.846741,55.214375,2018,"6/16/18",20180616,"Edge",1,40,2,0.05,"sand","gravel",4,7,5.5,"Lia, Liz",""
"L_09_a","Mushroom Island a",-132.846741,55.214375,2018,"6/16/18",20180616,"Edge",2,40,3,0.075,"sand","gravel",4,7,5.5,"Lia, Liz",""
"L_09_a","Mushroom Island a",-132.846741,55.214375,2018,"6/16/18",20180616,"Edge",3,40,0,0,"sand","muddy sand",4,3,3.5,"Lia, Liz",""
"L_09_a","Mushroom Island a",-132.846741,55.214375,2018,"6/16/18",20180616,"Edge",4,40,0,0,"muddy sand","gravel",3,7,5,"Lia, Liz",""
"L_09_a","Mushroom Island a",-132.846741,55.214375,2018,"6/16/18",20180616,"Edge",5,40,1,0.025,"muddy sand","gravel",3,7,5,"Lia, Liz",""
"L_09_a","Mushroom Island a",-132.846741,55.214375,2018,"6/16/18",20180616,"Outside",1,40,1,0.025,"sand","gravel",4,7,5.5,"Lia, Liz",""
"L_09_a","Mushroom Island a",-132.846741,55.214375,2018,"6/16/18",20180616,"Outside",2,40,6,0.15,"sand","gravel",4,7,5.5,"Lia, Liz",""
"L_09_a","Mushroom Island a",-132.846741,55.214375,2018,"6/16/18",20180616,"Outside",3,40,0,0,"muddy sand","gravel",3,7,5,"Lia, Liz",""
"L_09_a","Mushroom Island a",-132.846741,55.214375,2018,"6/16/18",20180616,"Outside",4,40,6,0.15,"gravel","muddy sand",7,3,5,"Lia, Liz",""
"L_09_a","Mushroom Island a",-132.846741,55.214375,2018,"6/16/18",20180616,"Outside",5,40,6,0.15,"gravel","muddy sand",7,3,5,"Lia, Liz",""
